,State,County,Outbreak Date,HPAI Wildbird Strain,Bird Species,WOAH Classification,Year,Month,Day,FIPS Code,Latitude,Longitude,Flock Type,Flock Size,HPAI Flock Strain,Mammal Species,Temp,Precipitation,Outbreak Occured
2994,11,465,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13089.0,33.7716,-84.2264,23,0.0,2,37,70.1,65.07,1
2995,11,470,0,5,219,3,0.0,0.0,0.0,13087.0,30.8783,-84.5791,23,0.0,2,37,70.1,65.07,0
2996,11,500,0,5,219,3,0.0,0.0,0.0,13091.0,32.1722,-83.1684,23,0.0,2,37,70.1,65.07,0
2997,11,504,0,5,219,3,0.0,0.0,0.0,13093.0,32.1572,-83.7988,23,0.0,2,37,70.1,65.07,0
2998,11,507,2022-07-08 00:00:00,3,22,2,2022.0,7.0,8.0,13095.0,31.5335,-84.2164,23,0.0,2,37,70.1,65.07,1
2999,11,508,0,5,219,3,0.0,0.0,0.0,13097.0,33.7019,-84.7679,23,0.0,2,37,70.1,65.07,0
3000,11,525,0,5,219,3,0.0,0.0,0.0,13099.0,31.3228,-84.9037,23,0.0,2,37,70.1,65.07,0
3001,11,532,0,5,219,3,0.0,0.0,0.0,13101.0,30.7101,-82.894,23,0.0,2,37,70.1,65.07,0
3002,11,541,0,5,219,3,0.0,0.0,0.0,13103.0,32.3674,-81.3414,23,0.0,2,37,70.1,65.07,0
3003,11,544,0,5,219,3,0.0,0.0,0.0,13105.0,34.1168,-82.8401,23,0.0,2,37,70.1,65.07,0
3004,11,544,2025-01-17 00:00:00,5,219,3,2025.0,1.0,17.0,0.0,0.0,0.0,2,45500.0,2,37,70.1,65.07,1
3005,11,544,2025-01-21 00:00:00,5,219,3,2025.0,1.0,21.0,0.0,0.0,0.0,4,130400.0,2,37,70.1,65.07,1
3006,11,552,2024-01-25 00:00:00,3,214,2,2024.0,1.0,25.0,13107.0,32.5897,-82.3017,23,0.0,2,37,70.1,65.07,1
3007,11,566,0,5,219,3,0.0,0.0,0.0,13109.0,32.1568,-81.8869,23,0.0,2,37,70.1,65.07,0
3008,11,574,0,5,219,3,0.0,0.0,0.0,13111.0,34.8641,-84.3198,23,0.0,2,37,70.1,65.07,0
3009,11,579,0,5,219,3,0.0,0.0,0.0,13113.0,33.4139,-84.4943,23,0.0,2,37,70.1,65.07,0
3010,11,590,0,5,219,3,0.0,0.0,0.0,13115.0,34.2632,-85.2143,23,0.0,2,37,70.1,65.07,0
3011,11,598,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13117.0,34.2255,-84.1251,23,0.0,2,37,70.1,65.07,1
3012,11,598,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13117.0,34.2255,-84.1251,23,0.0,2,37,70.1,65.07,1
3013,11,602,2022-11-28 00:00:00,3,22,2,2022.0,11.0,28.0,13119.0,34.3754,-83.2291,23,0.0,2,37,70.1,65.07,1
3014,11,611,0,5,219,3,0.0,0.0,0.0,13121.0,33.7902,-84.467,23,0.0,2,37,70.1,65.07,0
3015,11,644,0,5,219,3,0.0,0.0,0.0,13123.0,34.6912,-84.4556,23,0.0,2,37,70.1,65.07,0
3016,11,649,0,5,219,3,0.0,0.0,0.0,13125.0,33.2293,-82.6107,23,0.0,2,37,70.1,65.07,0
3017,11,653,2022-03-04 00:00:00,3,116,2,2022.0,3.0,4.0,13127.0,31.2309,-81.5407,23,0.0,2,37,70.1,65.07,1
3018,11,653,2022-03-28 00:00:00,3,13,2,2022.0,3.0,28.0,13127.0,31.2309,-81.5407,23,0.0,2,37,70.1,65.07,1
3019,11,661,0,5,219,3,0.0,0.0,0.0,13129.0,34.5032,-84.8759,23,0.0,2,37,70.1,65.07,0
3020,11,665,0,5,219,3,0.0,0.0,0.0,13131.0,30.8747,-84.2345,23,0.0,2,37,70.1,65.07,0
3021,11,686,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13133.0,33.5788,-83.1667,23,0.0,2,37,70.1,65.07,1
3022,11,686,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13133.0,33.5788,-83.1667,23,0.0,2,37,70.1,65.07,1
3023,11,705,2022-09-29 00:00:00,0,22,2,2022.0,9.0,29.0,13135.0,33.9619,-84.0236,23,0.0,2,37,70.1,65.07,1
3024,11,707,0,5,219,3,0.0,0.0,0.0,13137.0,34.631,-83.5311,23,0.0,2,37,70.1,65.07,0
3025,11,711,0,5,219,3,0.0,0.0,0.0,13139.0,34.3171,-83.8195,23,0.0,2,37,70.1,65.07,0
3026,11,719,0,5,219,3,0.0,0.0,0.0,13141.0,33.2704,-83.0007,23,0.0,2,37,70.1,65.07,0
3027,11,724,0,5,219,3,0.0,0.0,0.0,13143.0,33.7942,-85.211,23,0.0,2,37,70.1,65.07,0
3028,11,736,2023-10-27 00:00:00,3,127,2,2023.0,10.0,27.0,13145.0,32.736,-84.9089,23,0.0,2,37,70.1,65.07,1
3029,11,736,2023-10-27 00:00:00,3,22,2,2023.0,10.0,27.0,13145.0,32.736,-84.9089,23,0.0,2,37,70.1,65.07,1
3030,11,739,2022-02-16 00:00:00,0,83,2,2022.0,2.0,16.0,13147.0,34.3509,-82.9642,23,0.0,2,37,70.1,65.07,1
3031,11,739,2022-02-16 00:00:00,0,8,2,2022.0,2.0,16.0,13147.0,34.3509,-82.9642,23,0.0,2,37,70.1,65.07,1
3032,11,739,2022-10-11 00:00:00,0,102,2,2022.0,10.0,11.0,13147.0,34.3509,-82.9642,23,0.0,2,37,70.1,65.07,1
3033,11,739,2024-09-30 00:00:00,0,214,2,2024.0,9.0,30.0,13147.0,34.3509,-82.9642,23,0.0,2,37,70.1,65.07,1
3034,11,749,0,5,219,3,0.0,0.0,0.0,13149.0,33.297,-85.1283,23,0.0,2,37,70.1,65.07,0
3035,11,757,2022-08-22 00:00:00,5,219,3,2022.0,8.0,22.0,0.0,0.0,0.0,21,80.0,2,37,70.1,65.07,1
3036,11,757,2022-08-26 00:00:00,0,22,2,2022.0,8.0,26.0,13151.0,33.453,-84.1542,23,0.0,2,37,70.1,65.07,1
3037,11,757,2022-08-26 00:00:00,0,22,2,2022.0,8.0,26.0,13151.0,33.453,-84.1542,23,0.0,2,37,70.1,65.07,1
3038,11,757,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13151.0,33.453,-84.1542,23,0.0,2,37,70.1,65.07,1
3039,11,757,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13151.0,33.453,-84.1542,23,0.0,2,37,70.1,65.07,1
3040,11,757,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13151.0,33.453,-84.1542,23,0.0,2,37,70.1,65.07,1
3041,11,757,2022-10-20 00:00:00,3,200,0,2022.0,10.0,20.0,13151.0,33.453,-84.1542,23,0.0,2,37,70.1,65.07,1
3042,11,790,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13153.0,32.459,-83.6662,23,0.0,2,37,70.1,65.07,1
3043,11,824,0,5,219,3,0.0,0.0,0.0,13155.0,31.6022,-83.2764,23,0.0,2,37,70.1,65.07,0
3044,11,834,0,5,219,3,0.0,0.0,0.0,13157.0,34.1339,-83.5664,23,0.0,2,37,70.1,65.07,0
3045,11,836,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13159.0,33.3165,-83.688,23,0.0,2,37,70.1,65.07,1
3046,11,836,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13159.0,33.3165,-83.688,23,0.0,2,37,70.1,65.07,1
3047,11,836,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13159.0,33.3165,-83.688,23,0.0,2,37,70.1,65.07,1
3048,11,838,0,5,219,3,0.0,0.0,0.0,13161.0,31.8056,-82.6368,23,0.0,2,37,70.1,65.07,0
3049,11,839,0,5,219,3,0.0,0.0,0.0,13163.0,33.0549,-82.4182,23,0.0,2,37,70.1,65.07,0
3050,11,841,0,5,219,3,0.0,0.0,0.0,13165.0,32.7924,-81.9635,23,0.0,2,37,70.1,65.07,0
3051,11,851,0,5,219,3,0.0,0.0,0.0,13167.0,32.7015,-82.6601,23,0.0,2,37,70.1,65.07,0
3052,11,853,0,5,219,3,0.0,0.0,0.0,13169.0,33.0251,-83.5605,23,0.0,2,37,70.1,65.07,0
3053,11,937,2022-10-27 00:00:00,3,22,2,2022.0,10.0,27.0,13171.0,33.0765,-84.1395,23,0.0,2,37,70.1,65.07,1
3054,11,946,0,5,219,3,0.0,0.0,0.0,13173.0,31.0379,-83.0628,23,0.0,2,37,70.1,65.07,0
3055,11,957,0,5,219,3,0.0,0.0,0.0,13175.0,32.4636,-82.9222,23,0.0,2,37,70.1,65.07,0
3056,11,966,2022-10-27 00:00:00,3,22,2,2022.0,10.0,27.0,13177.0,31.7796,-84.1412,23,0.0,2,37,70.1,65.07,1
3057,11,966,2022-10-27 00:00:00,3,22,2,2022.0,10.0,27.0,13177.0,31.7796,-84.1412,23,0.0,2,37,70.1,65.07,1
3058,11,966,2022-10-27 00:00:00,3,22,2,2022.0,10.0,27.0,13177.0,31.7796,-84.1412,23,0.0,2,37,70.1,65.07,1
3059,11,981,2022-03-28 00:00:00,3,13,2,2022.0,3.0,28.0,13179.0,31.8282,-81.4949,23,0.0,2,37,70.1,65.07,1
3060,11,984,0,5,219,3,0.0,0.0,0.0,13181.0,33.7936,-82.4512,23,0.0,2,37,70.1,65.07,0
3061,11,994,0,5,219,3,0.0,0.0,0.0,13183.0,31.7526,-81.7458,23,0.0,2,37,70.1,65.07,0
3062,11,1006,0,5,219,3,0.0,0.0,0.0,13185.0,30.8338,-83.2677,23,0.0,2,37,70.1,65.07,0
3063,11,1010,0,5,219,3,0.0,0.0,0.0,13187.0,34.5722,-84.0027,23,0.0,2,37,70.1,65.07,0
3064,11,1021,0,5,219,3,0.0,0.0,0.0,13193.0,32.3584,-84.0425,23,0.0,2,37,70.1,65.07,0
3065,11,1024,0,5,219,3,0.0,0.0,0.0,13195.0,34.1278,-83.209,23,0.0,2,37,70.1,65.07,0
3066,11,1042,0,5,219,3,0.0,0.0,0.0,13197.0,32.3535,-84.5246,23,0.0,2,37,70.1,65.07,0
3067,11,1072,2022-11-08 00:00:00,0,22,2,2022.0,11.0,8.0,13189.0,33.4828,-82.4814,23,0.0,2,37,70.1,65.07,1
3068,11,1074,2023-01-04 00:00:00,0,102,2,2023.0,1.0,4.0,13191.0,31.4963,-81.4103,23,0.0,2,37,70.1,65.07,1
3069,11,1087,2022-12-02 00:00:00,0,83,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3070,11,1087,2022-12-02 00:00:00,3,29,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3071,11,1087,2022-12-02 00:00:00,0,102,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3072,11,1087,2022-12-02 00:00:00,0,102,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3073,11,1087,2022-12-02 00:00:00,0,102,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3074,11,1087,2022-12-02 00:00:00,3,102,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3075,11,1087,2022-12-02 00:00:00,0,102,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3076,11,1087,2022-12-02 00:00:00,0,29,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3077,11,1087,2022-12-02 00:00:00,0,29,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3078,11,1087,2022-12-02 00:00:00,0,83,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3079,11,1087,2022-12-02 00:00:00,0,29,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3080,11,1087,2022-12-02 00:00:00,0,102,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3081,11,1087,2022-12-02 00:00:00,3,102,2,2022.0,12.0,2.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3082,11,1087,2022-12-07 00:00:00,0,102,2,2022.0,12.0,7.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3083,11,1087,2022-12-07 00:00:00,0,102,2,2022.0,12.0,7.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3084,11,1087,2022-12-07 00:00:00,0,102,2,2022.0,12.0,7.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3085,11,1087,2022-12-07 00:00:00,0,8,2,2022.0,12.0,7.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3086,11,1087,2022-12-08 00:00:00,0,102,2,2022.0,12.0,8.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3087,11,1087,2022-12-08 00:00:00,3,83,2,2022.0,12.0,8.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3088,11,1087,2022-12-08 00:00:00,0,102,2,2022.0,12.0,8.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3089,11,1087,2022-12-08 00:00:00,3,134,2,2022.0,12.0,8.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3090,11,1087,2023-01-04 00:00:00,0,102,2,2023.0,1.0,4.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3091,11,1087,2023-01-04 00:00:00,0,102,2,2023.0,1.0,4.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3092,11,1087,2023-01-04 00:00:00,0,135,2,2023.0,1.0,4.0,0.0,0.0,0.0,23,0.0,2,37,70.1,65.07,1
3093,11,1104,0,5,219,3,0.0,0.0,0.0,13199.0,33.0406,-84.6883,23,0.0,2,37,70.1,65.07,0
3094,11,1118,0,5,219,3,0.0,0.0,0.0,13201.0,31.164,-84.7308,23,0.0,2,37,70.1,65.07,0
3095,11,1129,0,5,219,3,0.0,0.0,0.0,13205.0,31.2253,-84.1943,23,0.0,2,37,70.1,65.07,0
3096,11,1139,0,5,219,3,0.0,0.0,0.0,13207.0,33.0139,-83.9187,23,0.0,2,37,70.1,65.07,0
3097,11,1144,0,5,219,3,0.0,0.0,0.0,13209.0,32.1734,-82.5348,23,0.0,2,37,70.1,65.07,0
3098,11,1152,0,5,219,3,0.0,0.0,0.0,13211.0,33.5909,-83.4923,23,0.0,2,37,70.1,65.07,0
3099,11,1164,0,5,219,3,0.0,0.0,0.0,13213.0,34.7884,-84.7481,23,0.0,2,37,70.1,65.07,0
3100,11,1166,0,5,219,3,0.0,0.0,0.0,13215.0,32.51,-84.8771,23,0.0,2,37,70.1,65.07,0
3101,11,1199,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13217.0,33.555,-83.8502,23,0.0,2,37,70.1,65.07,1
3102,11,1199,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13217.0,33.555,-83.8502,23,0.0,2,37,70.1,65.07,1
3103,11,1199,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13217.0,33.555,-83.8502,23,0.0,2,37,70.1,65.07,1
3104,11,1199,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13217.0,33.555,-83.8502,23,0.0,2,37,70.1,65.07,1
3105,11,1199,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13217.0,33.555,-83.8502,23,0.0,2,37,70.1,65.07,1
3106,11,1234,0,5,219,3,0.0,0.0,0.0,13219.0,33.835,-83.4371,23,0.0,2,37,70.1,65.07,0
3107,11,1239,0,5,219,3,0.0,0.0,0.0,13221.0,33.8807,-83.0807,23,0.0,2,37,70.1,65.07,0
3108,11,1296,0,5,219,3,0.0,0.0,0.0,13223.0,33.9206,-84.8673,23,0.0,2,37,70.1,65.07,0
3109,11,1300,2023-01-12 00:00:00,3,22,2,2023.0,1.0,12.0,13225.0,32.5688,-83.8269,23,0.0,2,37,70.1,65.07,1
3110,11,1325,0,5,219,3,0.0,0.0,0.0,13227.0,34.4643,-84.4656,23,0.0,2,37,70.1,65.07,0
3111,11,1327,0,5,219,3,0.0,0.0,0.0,13229.0,31.3588,-82.2128,23,0.0,2,37,70.1,65.07,0
3112,11,1328,0,5,219,3,0.0,0.0,0.0,13231.0,33.0923,-84.3892,23,0.0,2,37,70.1,65.07,0
3113,11,1349,0,5,219,3,0.0,0.0,0.0,13233.0,34.0018,-85.1881,23,0.0,2,37,70.1,65.07,0
3114,11,1382,0,5,219,3,0.0,0.0,0.0,13235.0,32.2323,-83.476,23,0.0,2,37,70.1,65.07,0
3115,11,1384,2024-02-06 00:00:00,0,116,2,2024.0,2.0,6.0,13237.0,33.3218,-83.3728,23,0.0,2,37,70.1,65.07,1
3116,11,1388,0,5,219,3,0.0,0.0,0.0,13239.0,31.8673,-85.0188,23,0.0,2,37,70.1,65.07,0
3117,11,1389,0,5,219,3,0.0,0.0,0.0,13241.0,34.8818,-83.402,23,0.0,2,37,70.1,65.07,0
3118,11,1397,0,5,219,3,0.0,0.0,0.0,13243.0,31.7626,-84.7542,23,0.0,2,37,70.1,65.07,0
3119,11,1424,0,5,219,3,0.0,0.0,0.0,13245.0,33.3596,-82.0736,23,0.0,2,37,70.1,65.07,0
3120,11,1442,2022-11-17 00:00:00,0,22,2,2022.0,11.0,17.0,13247.0,33.6542,-84.0266,23,0.0,2,37,70.1,65.07,1
3121,11,1511,0,5,219,3,0.0,0.0,0.0,13249.0,32.2617,-84.3148,23,0.0,2,37,70.1,65.07,0
3122,11,1520,0,5,219,3,0.0,0.0,0.0,13251.0,32.7506,-81.612,23,0.0,2,37,70.1,65.07,0
3123,11,1525,2024-01-25 00:00:00,3,214,2,2024.0,1.0,25.0,13253.0,30.9388,-84.8688,23,0.0,2,37,70.1,65.07,1
3124,11,1525,2024-12-17 00:00:00,0,160,2,2024.0,12.0,17.0,13253.0,30.9388,-84.8688,23,0.0,2,37,70.1,65.07,1
3125,11,1525,2024-12-17 00:00:00,0,160,2,2024.0,12.0,17.0,13253.0,30.9388,-84.8688,23,0.0,2,37,70.1,65.07,1
3126,11,1525,2024-12-17 00:00:00,0,157,2,2024.0,12.0,17.0,13253.0,30.9388,-84.8688,23,0.0,2,37,70.1,65.07,1
3127,11,1570,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13255.0,33.2609,-84.2841,23,0.0,2,37,70.1,65.07,1
3128,11,1570,2022-09-09 00:00:00,0,22,2,2022.0,9.0,9.0,13255.0,33.2609,-84.2841,23,0.0,2,37,70.1,65.07,1
3129,11,1610,0,5,219,3,0.0,0.0,0.0,13257.0,34.554,-83.2932,23,0.0,2,37,70.1,65.07,0
3130,11,1615,2022-11-23 00:00:00,0,214,2,2022.0,11.0,23.0,13259.0,32.0785,-84.8352,23,0.0,2,37,70.1,65.07,1
3131,11,1615,2024-09-26 00:00:00,3,214,2,2024.0,9.0,26.0,13259.0,32.0785,-84.8352,23,0.0,2,37,70.1,65.07,1
3132,11,1615,2024-12-19 00:00:00,0,214,2,2024.0,12.0,19.0,13259.0,32.0785,-84.8352,23,0.0,2,37,70.1,65.07,1
3133,11,1615,2024-12-19 00:00:00,0,135,2,2024.0,12.0,19.0,13259.0,32.0785,-84.8352,23,0.0,2,37,70.1,65.07,1
3134,11,1632,0,5,219,3,0.0,0.0,0.0,13261.0,32.0399,-84.197,23,0.0,2,37,70.1,65.07,0
3135,11,1632,2023-11-21 00:00:00,5,219,3,2023.0,11.0,21.0,0.0,0.0,0.0,8,30000.0,2,37,70.1,65.07,1
3136,11,1646,0,5,219,3,0.0,0.0,0.0,13263.0,32.6995,-84.533,23,0.0,2,37,70.1,65.07,0
3137,11,1647,0,5,219,3,0.0,0.0,0.0,13265.0,33.5661,-82.8788,23,0.0,2,37,70.1,65.07,0
3138,11,1657,2022-08-12 00:00:00,0,22,2,2022.0,8.0,12.0,13267.0,32.0458,-82.0581,23,0.0,2,37,70.1,65.07,1
3139,11,1658,0,5,219,3,0.0,0.0,0.0,13269.0,32.5555,-84.2505,23,0.0,2,37,70.1,65.07,0
3140,11,1661,0,5,219,3,0.0,0.0,0.0,13271.0,31.9298,-82.939,23,0.0,2,37,70.1,65.07,0
3141,11,1665,0,5,219,3,0.0,0.0,0.0,13273.0,31.777,-84.437,23,0.0,2,37,70.1,65.07,0
3142,11,1670,0,5,219,3,0.0,0.0,0.0,13275.0,30.8637,-83.9193,23,0.0,2,37,70.1,65.07,0
3143,11,1673,0,5,219,3,0.0,0.0,0.0,13277.0,31.4574,-83.5266,23,0.0,2,37,70.1,65.07,0
3144,11,1688,2022-06-01 00:00:00,5,219,3,2022.0,6.0,1.0,0.0,0.0,0.0,21,490.0,2,37,70.1,65.07,1
3145,11,1688,2022-06-07 00:00:00,0,22,2,2022.0,6.0,7.0,13279.0,32.1216,-82.3312,23,0.0,2,37,70.1,65.07,1
3146,11,1688,2022-06-07 00:00:00,0,22,2,2022.0,6.0,7.0,13279.0,32.1216,-82.3312,23,0.0,2,37,70.1,65.07,1
3147,11,1688,2022-06-07 00:00:00,0,22,2,2022.0,6.0,7.0,13279.0,32.1216,-82.3312,23,0.0,2,37,70.1,65.07,1
3148,11,1691,0,5,219,3,0.0,0.0,0.0,13281.0,34.9167,-83.7373,23,0.0,2,37,70.1,65.07,0
3149,11,1699,0,5,219,3,0.0,0.0,0.0,13283.0,32.4039,-82.5673,23,0.0,2,37,70.1,65.07,0
3150,11,1704,2024-12-10 00:00:00,0,134,2,2024.0,12.0,10.0,13285.0,33.0335,-85.0284,23,0.0,2,37,70.1,65.07,1
3151,11,1712,0,5,219,3,0.0,0.0,0.0,13287.0,31.7164,-83.6241,23,0.0,2,37,70.1,65.07,0
3152,11,1716,0,5,219,3,0.0,0.0,0.0,13289.0,32.6672,-83.4271,23,0.0,2,37,70.1,65.07,0
3153,11,1725,0,5,219,3,0.0,0.0,0.0,13291.0,34.8341,-83.9907,23,0.0,2,37,70.1,65.07,0
3154,11,1727,0,5,219,3,0.0,0.0,0.0,13293.0,32.8813,-84.2994,23,0.0,2,37,70.1,65.07,0
3155,11,1761,0,5,219,3,0.0,0.0,0.0,13295.0,34.7356,-85.301,23,0.0,2,37,70.1,65.07,0
3156,11,1768,0,5,219,3,0.0,0.0,0.0,13297.0,33.7816,-83.7339,23,0.0,2,37,70.1,65.07,0
3157,11,1772,0,5,219,3,0.0,0.0,0.0,13299.0,31.0538,-82.4237,23,0.0,2,37,70.1,65.07,0
3158,11,1773,0,5,219,3,0.0,0.0,0.0,13301.0,33.4089,-82.6768,23,0.0,2,37,70.1,65.07,0
3159,11,1780,0,5,219,3,0.0,0.0,0.0,13303.0,32.9695,-82.7959,23,0.0,2,37,70.1,65.07,0
3160,11,1789,0,5,219,3,0.0,0.0,0.0,13305.0,31.5515,-81.9168,23,0.0,2,37,70.1,65.07,0
3161,11,1794,0,5,219,3,0.0,0.0,0.0,13307.0,32.0469,-84.5511,23,0.0,2,37,70.1,65.07,0
3162,11,1809,0,5,219,3,0.0,0.0,0.0,13309.0,32.117,-82.7246,23,0.0,2,37,70.1,65.07,0
3163,11,1810,0,5,219,3,0.0,0.0,0.0,13311.0,34.6464,-83.7471,23,0.0,2,37,70.1,65.07,0
3164,11,1813,0,5,219,3,0.0,0.0,0.0,13313.0,34.8056,-84.9672,23,0.0,2,37,70.1,65.07,0
3165,11,1820,0,5,219,3,0.0,0.0,0.0,13315.0,31.9729,-83.4323,23,0.0,2,37,70.1,65.07,0
3166,11,1821,2022-10-27 00:00:00,3,22,2,2022.0,10.0,27.0,13317.0,33.7819,-82.7432,23,0.0,2,37,70.1,65.07,1
3167,11,1821,2022-10-27 00:00:00,3,22,2,2022.0,10.0,27.0,13317.0,33.7819,-82.7432,23,0.0,2,37,70.1,65.07,1
3168,11,1823,0,5,219,3,0.0,0.0,0.0,13319.0,32.8024,-83.1712,23,0.0,2,37,70.1,65.07,0
3169,11,1850,0,5,219,3,0.0,0.0,0.0,13321.0,31.5515,-83.8509,23,0.0,2,37,70.1,65.07,0
3170,12,744,0,5,219,3,0.0,0.0,0.0,15001.0,19.5984,-155.5183,23,0.0,2,37,70.1,65.07,0
3171,12,779,2024-11-15 00:00:00,5,219,3,2024.0,11.0,15.0,0.0,0.0,0.0,21,70.0,2,37,70.1,65.07,1
3172,12,779,2024-11-18 00:00:00,5,219,3,2024.0,11.0,18.0,0.0,0.0,0.0,21,9.0,2,37,70.1,65.07,1
3173,12,779,2024-11-25 00:00:00,0,210,2,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3174,12,779,2024-11-25 00:00:00,0,127,0,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3175,12,779,2024-11-25 00:00:00,0,127,0,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3176,12,779,2024-11-25 00:00:00,0,127,0,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3177,12,779,2024-11-25 00:00:00,0,121,0,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3178,12,779,2024-11-25 00:00:00,0,121,0,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3179,12,779,2024-11-25 00:00:00,0,121,0,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3180,12,779,2024-11-25 00:00:00,0,127,0,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3181,12,779,2024-11-25 00:00:00,0,121,0,2024.0,11.0,25.0,15003.0,21.4899,-158.0739,23,0.0,2,37,70.1,65.07,1
3182,12,860,0,5,219,3,0.0,0.0,0.0,15005.0,21.1709,-156.9475,23,0.0,2,37,70.1,65.07,0
3183,12,868,0,5,219,3,0.0,0.0,0.0,15007.0,22.04,-159.5961,23,0.0,2,37,70.1,65.07,0
3184,12,1057,0,5,219,3,0.0,0.0,0.0,15009.0,20.8596,-156.565,23,0.0,2,37,70.1,65.07,0
3185,13,4,2022-05-10 00:00:00,5,219,3,2022.0,5.0,10.0,0.0,0.0,0.0,22,70.0,2,37,70.1,65.07,1
3186,13,4,2022-05-11 00:00:00,5,219,3,2022.0,5.0,11.0,0.0,0.0,0.0,21,4.0,2,37,70.1,65.07,1
3187,13,4,2022-05-12 00:00:00,5,219,3,2022.0,5.0,12.0,0.0,0.0,0.0,21,10.0,2,37,70.1,65.07,1
3188,13,4,2022-05-13 00:00:00,5,219,3,2022.0,5.0,13.0,0.0,0.0,0.0,21,60.0,2,37,70.1,65.07,1
3189,13,4,2022-05-16 00:00:00,3,66,2,2022.0,5.0,16.0,16001.0,43.4511,-116.2412,23,0.0,2,37,70.1,65.07,1
3190,13,4,2022-05-16 00:00:00,3,43,2,2022.0,5.0,16.0,16001.0,43.4511,-116.2412,23,0.0,2,37,70.1,65.07,1
3191,13,4,2022-05-17 00:00:00,5,219,3,2022.0,5.0,17.0,0.0,0.0,0.0,22,9.0,2,37,70.1,65.07,1
3192,13,4,2022-05-17 00:00:00,5,219,3,2022.0,5.0,17.0,0.0,0.0,0.0,21,20.0,2,37,70.1,65.07,1
3193,13,4,2022-05-18 00:00:00,5,219,3,2022.0,5.0,18.0,0.0,0.0,0.0,21,6.0,2,37,70.1,65.07,1
